qualify_id,race_id,driver_id,constructor_id,number,position,qual_round,qual_time
14773,1024,848,9,23,6,3,97.411
14774,1024,832,1,55,7,1,98.882
14775,1024,832,1,55,7,2,97.982
14776,1024,832,1,55,7,3,97.818
14777,1024,807,4,27,8,1,99.001
14778,1024,807,4,27,8,2,98.58
14779,1024,807,4,27,8,3,98.26400000000001
14780,1024,846,1,4,9,1,98.606
14781,1024,846,1,4,9,2,97.572
14782,1024,846,1,4,9,3,98.32900000000001
14783,1024,815,211,11,10,1,99.90899999999999
14784,1024,815,211,11,10,2,98.52000000000001
14785,1024,841,51,99,11,1,99.27199999999999
14786,1024,841,51,99,11,2,98.697
14787,1024,842,5,10,12,1,99.08500000000001
14788,1024,842,5,10,12,2,98.699
14789,1024,8,51,7,13,1,99.45400000000001
14790,1024,8,51,7,13,2,98.858
14791,1024,825,210,20,14,1,99.94200000000001
14792,1024,825,210,20,14,2,99.65
14793,1024,826,5,26,15,1,99.957
14794,1024,840,211,18,16,1,99.979
14795,1024,154,210,8,17,1,100.277
14796,1024,847,3,63,18,1,100.86699999999999
14797,1024,9,3,88,19,1,101.186
14798,1025,844,6,16,1,1,93.613
14799,1025,844,6,16,1,2,92.434
14800,1025,844,6,16,1,3,91.628
14801,1025,1,131,44,2,1,93.22999999999999
14802,1025,1,131,44,2,2,93.134
14803,1025,1,131,44,2,3,92.03
14804,1025,20,6,5,3,1,93.032
14805,1025,20,6,5,3,2,92.536
14806,1025,20,6,5,3,3,92.053
14807,1025,830,9,33,4,1,93.368
14808,1025,830,9,33,4,2,92.634
14809,1025,830,9,33,4,3,92.31
14810,1025,822,131,77,5,1,93.413
14811,1025,822,131,77,5,2,93.281
14812,1025,822,131,77,5,3,92.632
14813,1025,832,1,55,6,1,94.184
14814,1025,832,1,55,6,2,93.807
14815,1025,832,1,55,6,3,93.22200000000001
14816,1025,807,4,27,7,1,94.23599999999999
14817,1025,807,4,27,7,2,93.898
14818,1025,807,4,27,7,3,93.289
14819,1025,846,1,4,8,1,94.201
14820,1025,846,1,4,8,2,93.725
14821,1025,846,1,4,8,3,93.301
14822,1025,154,210,8,9,1,94.283
14823,1025,154,210,8,9,2,93.643
14824,1025,154,210,8,9,3,93.517
14825,1025,817,4,3,10,1,94.138
14826,1025,817,4,3,10,2,93.862
14827,1025,817,4,3,10,3,93.661
14828,1025,842,5,10,11,1,94.456
14829,1025,842,5,10,11,2,93.95
14830,1025,815,211,11,12,1,94.336
14831,1025,815,211,11,12,2,93.958
14832,1025,841,51,99,13,1,94.755
14833,1025,841,51,99,13,2,94.037
14834,1025,825,210,20,14,1,93.88900000000001
14835,1025,825,210,20,14,2,94.082
14836,1025,840,211,18,15,1,94.287
14837,1025,840,211,18,15,2,94.233
14838,1025,8,51,7,16,1,94.84
14839,1025,847,3,63,17,1,95.356
14840,1025,9,3,88,18,1,96.47399999999999
14841,1025,848,9,23,19,1,99.197
14842,1025,826,5,26,20,1,99.544
14843,1026,20,6,5,1,1,88.988
14844,1026,20,6,5,1,2,88.174
14845,1026,20,6,5,1,3,87.064
14846,1026,844,6,16,2,1,88.405
14847,1026,844,6,16,2,2,88.179
14848,1026,844,6,16,2,3,87.253
14849,1026,822,131,77,3,1,88.896
14850,1026,822,131,77,3,2,87.688
14851,1026,822,131,77,3,3,87.293
14852,1026,1,131,44,4,1,88.735
14853,1026,1,131,44,4,2,87.826
14854,1026,1,131,44,4,3,87.30199999999999
14855,1026,830,9,33,5,1,88.754
14856,1026,830,9,33,5,2,88.499
14857,1026,830,9,33,5,3,87.851
14858,1026,848,9,23,6,1,89.351
14859,1026,848,9,23,6,2,88.156
14860,1026,848,9,23,6,3,87.851
14861,1026,832,1,55,7,1,89.018
14862,1026,832,1,55,7,2,88.577
14863,1026,832,1,55,7,3,88.304
14864,1026,846,1,4,8,1,88.873
14865,1026,846,1,4,8,2,88.571
14866,1026,846,1,4,8,3,88.464
14867,1026,842,5,10,9,1,89.411
14868,1026,842,5,10,9,2,88.779
14869,1026,842,5,10,9,3,88.836
14870,1026,154,210,8,10,1,89.572
14871,1026,154,210,8,10,2,89.144
14872,1026,154,210,8,10,3,89.34100000000001
14873,1026,841,51,99,11,1,89.604
14874,1026,841,51,99,11,2,89.254
14875,1026,840,211,18,12,1,89.594
14876,1026,840,211,18,12,2,89.345
14877,1026,8,51,7,13,1,89.636
14878,1026,8,51,7,13,2,89.358
14879,1026,826,5,26,14,1,89.723
14880,1026,826,5,26,14,2,89.563
14881,1026,807,4,27,15,1,89.619
14882,1026,807,4,27,15,2,90.112
14883,1026,817,4,3,16,1,89.822
14884,1026,815,211,11,17,1,90.344
14885,1026,847,3,63,18,1,90.364
14886,1027,830,9,33,1,1,75.949
14887,1027,830,9,33,1,2,76.136
14888,1027,830,9,33,1,3,74.758
14889,1027,844,6,16,2,1,76.364
14890,1027,844,6,16,2,2,76.219
14891,1027,844,6,16,2,3,75.024
14892,1027,20,6,5,3,1,76.696
14893,1027,20,6,5,3,2,75.914
14894,1027,20,6,5,3,3,75.17
14895,1027,1,131,44,4,1,76.424
14896,1027,1,131,44,4,2,75.721
14897,1027,1,131,44,4,3,75.262
14898,1027,848,9,23,5,1,76.175
14899,1027,848,9,23,5,2,76.574
14900,1027,848,9,23,5,3,75.336
14901,1027,822,131,77,6,1,77.062
14902,1027,822,131,77,6,2,75.852
14903,1027,822,131,77,6,3,75.338
14904,1027,832,1,55,7,1,77.044
14905,1027,832,1,55,7,2,76.267
14906,1027,832,1,55,7,3,76.014
14907,1027,846,1,4,8,1,77.092
14908,1027,846,1,4,8,2,76.447
14909,1027,846,1,4,8,3,76.322
14910,1027,826,5,26,9,1,77.041
14911,1027,826,5,26,9,2,76.657
14912,1027,826,5,26,9,3,76.469
14913,1027,842,5,10,10,1,77.065
14914,1027,842,5,10,10,2,76.679
14915,1027,842,5,10,10,3,76.586
14916,1027,815,211,11,11,1,77.465
14917,1027,815,211,11,11,2,76.687
14918,1027,807,4,27,12,1,77.608
14919,1027,807,4,27,12,2,76.885
14920,1027,817,4,3,13,1,77.27
14921,1027,817,4,3,13,2,76.93299999999999
14922,1027,8,51,7,14,1,77.225
14923,1027,8,51,7,14,2,76.967
14924,1027,841,51,99,15,1,77.794
14925,1027,841,51,99,15,2,77.269
14926,1027,840,211,18,16,1,78.065
14927,1027,825,210,20,17,1,78.436
14928,1027,154,210,8,18,1,78.599
14929,1027,847,3,63,19,1,78.82300000000001
14930,1027,9,3,88,20,1,80.179
14931,1028,822,131,77,1,1,93.75
14932,1028,822,131,77,1,2,93.16
14933,1028,822,131,77,1,3,92.029
14934,1028,20,6,5,2,1,93.76599999999999
14935,1028,20,6,5,2,2,93.782
14936,1028,20,6,5,2,3,92.041
14937,1028,830,9,33,3,1,93.549
14938,1028,830,9,33,3,2,93.12
14939,1028,830,9,33,3,3,92.096
14940,1028,844,6,16,4,1,93.988
14941,1028,844,6,16,4,2,92.75999999999999
14942,1028,844,6,16,4,3,92.137
14943,1028,1,131,44,5,1,93.45400000000001
14944,1028,1,131,44,5,2,93.045
14945,1028,1,131,44,5,3,92.321
14946,1028,848,9,23,6,1,93.98400000000001
14947,1028,848,9,23,6,2,92.898
14948,1028,848,9,23,6,3,92.548
14949,1028,832,1,55,7,1,93.916
14950,1028,832,1,55,7,2,93.422
14951,1028,832,1,55,7,3,92.84700000000001
14952,1028,846,1,4,8,1,93.35300000000001
14953,1028,846,1,4,8,2,93.316
14954,1028,846,1,4,8,3,93.175
14955,1028,817,4,3,9,1,93.83500000000001
14956,1028,817,4,3,9,2,93.608
14957,1028,817,4,3,9,3,93.488
14958,1028,842,5,10,10,1,93.556
14959,1028,842,5,10,10,2,93.715
14960,1028,842,5,10,10,3,93.601
14961,1028,807,4,27,11,1,94.092
14962,1028,807,4,27,11,2,93.815
14963,1028,825,210,20,12,1,93.812
14964,1028,825,210,20,12,2,93.979
14965,1028,826,5,26,13,1,94.138
14966,1028,826,5,26,13,2,93.989
14967,1028,840,211,18,14,1,93.92099999999999
14968,1028,840,211,18,14,2,94.1
14969,1028,154,210,8,15,1,94.161
14970,1028,154,210,8,15,2,94.158
14971,1028,841,51,99,16,1,94.226
14972,1028,8,51,7,17,1,94.369
14973,1028,847,3,63,18,1,95.372
14974,1028,815,211,11,19,1,95.80799999999999
14975,1028,9,3,88,20,1,95.88900000000001
14976,1029,830,9,33,1,1,68.242
14977,1029,830,9,33,1,2,67.503
14978,1029,830,9,33,1,3,67.508
14979,1029,20,6,5,2,1,68.556
14980,1029,20,6,5,2,2,68.05
14981,1029,20,6,5,2,3,67.631
14982,1029,1,131,44,3,1,68.614
14983,1029,1,131,44,3,2,68.088
14984,1029,1,131,44,3,3,67.699
14985,1029,844,6,16,4,1,68.496
14986,1029,844,6,16,4,2,67.888
14987,1029,844,6,16,4,3,67.728
14988,1029,822,131,77,5,1,68.545
14989,1029,822,131,77,5,2,68.232
14990,1029,822,131,77,5,3,67.874
14991,1029,848,9,23,6,1,68.503
14992,1029,848,9,23,6,2,68.117
14993,1029,848,9,23,6,3,67.935
14994,1029,842,5,10,7,1,68.909
14995,1029,842,5,10,7,2,68.77
14996,1029,842,5,10,7,3,68.837
14997,1029,154,210,8,8,1,69.197
14998,1029,154,210,8,8,2,68.705
14999,1029,154,210,8,8,3,68.854
15000,1029,8,51,7,9,1,69.276
15001,1029,8,51,7,9,2,68.858
15002,1029,8,51,7,9,3,68.984
15003,1029,825,210,20,10,1,68.875
15004,1029,825,210,20,10,2,68.803
15005,1029,825,210,20,10,3,69.037
15006,1029,846,1,4,11,1,68.891
15007,1029,846,1,4,11,2,68.868
15008,1029,817,4,3,12,1,69.086
15009,1029,817,4,3,12,2,68.903
15010,1029,841,51,99,13,1,69.175
15011,1029,841,51,99,13,2,68.919
15012,1029,807,4,27,14,1,69.05
15013,1029,807,4,27,14,2,68.92099999999999
15014,1029,815,211,11,15,1,69.288
15015,1029,815,211,11,15,2,69.035
15016,1029,826,5,26,16,1,69.32
15017,1029,840,211,18,17,1,69.536
15018,1029,847,3,63,18,1,70.126
15019,1029,9,3,88,19,1,70.614
15020,1030,1,131,44,1,1,95.851
15021,1030,1,131,44,1,2,95.634
15022,1030,1,131,44,1,3,94.779
15023,1030,822,131,77,2,1,96.2
15024,1030,822,131,77,2,2,95.674
15025,1030,822,131,77,2,3,94.973
15026,1030,830,9,33,3,1,96.39
15027,1030,830,9,33,3,2,96.275
15028,1030,830,9,33,3,3,95.13900000000001
15029,1030,844,6,16,4,1,96.47800000000001
15030,1030,844,6,16,4,2,95.543
15031,1030,844,6,16,4,3,95.219
15032,1030,20,6,5,5,1,96.963
15033,1030,20,6,5,5,2,95.786
15034,1030,20,6,5,5,3,95.339
15035,1030,848,9,23,6,1,96.102
15036,1030,848,9,23,6,2,96.718
15037,1030,848,9,23,6,3,95.682
15038,1030,846,1,4,7,1,97.545
15039,1030,846,1,4,7,2,96.76400000000001
15040,1030,846,1,4,7,3,96.436
15041,1030,817,4,3,8,1,97.106
15042,1030,817,4,3,8,2,96.785
15043,1030,817,4,3,8,3,96.456
15044,1030,832,1,55,9,1,97.358
15045,1030,832,1,55,9,2,96.30799999999999
15046,1030,832,1,55,9,3,96.459
15047,1030,807,4,27,10,1,97.506
15048,1030,807,4,27,10,2,96.85900000000001
15049,1030,807,4,27,10,3,96.71000000000001
15050,1030,815,211,11,11,1,96.961
15051,1030,815,211,11,11,2,97.055
15052,1030,842,5,10,12,1,97.19800000000001
15053,1030,842,5,10,12,2,97.089
15054,1030,840,211,18,13,1,97.52799999999999
15055,1030,840,211,18,13,2,97.10300000000001
15056,1030,826,5,26,14,1,97.68299999999999
15057,1030,826,5,26,14,2,97.14099999999999
15058,1030,825,210,20,15,1,97.71000000000001
15059,1030,825,210,20,15,2,97.25399999999999
15060,1030,154,210,8,16,1,98.051
15061,1030,841,51,99,17,1,98.114
15062,1030,8,51,7,18,1,98.38300000000001
15063,1030,847,3,63,19,1,98.717
15064,1030,9,3,88,20,1,99.23599999999999
15065,1031,822,131,77,1,1,64.111
15066,1031,822,131,77,1,2,63.015
15067,1031,822,131,77,1,3,62.939
15068,1031,1,131,44,2,1,64.19800000000001
15069,1031,1,131,44,2,2,63.096000000000004
15070,1031,1,131,44,2,3,62.951
15071,1031,830,9,33,3,1,64.024
15072,1031,830,9,33,3,2,64
15073,1031,830,9,33,3,3,63.477
15074,1031,846,1,4,4,1,64.606
15075,1031,846,1,4,4,2,63.819
15076,1031,846,1,4,4,3,63.626
15077,1031,848,9,23,5,1,64.661
15078,1031,848,9,23,5,2,63.746
15079,1031,848,9,23,5,3,63.868
15080,1031,815,211,11,6,1,64.543
15081,1031,815,211,11,6,2,63.86
15082,1031,815,211,11,6,3,63.868
15083,1031,844,6,16,7,1,64.5
15084,1031,844,6,16,7,2,64.041
15085,1031,844,6,16,7,3,63.923
15086,1031,832,1,55,8,1,64.537
15087,1031,832,1,55,8,2,63.971000000000004
15088,1031,832,1,55,8,3,63.971000000000004
15089,1031,840,211,18,9,1,64.309
15090,1031,840,211,18,9,2,63.955
15091,1031,840,211,18,9,3,64.029
15092,1031,817,4,3,10,1,64.556
15093,1031,817,4,3,10,2,64.023
15094,1031,817,4,3,10,3,64.239
15095,1031,20,6,5,11,1,64.554
15096,1031,20,6,5,11,2,64.206
15097,1031,842,213,10,12,1,64.603
15098,1031,842,213,10,12,2,64.305
15099,1031,826,213,26,13,1,65.031
15100,1031,826,213,26,13,2,64.431
15101,1031,839,4,31,14,1,64.93299999999999
15102,1031,839,4,31,14,2,64.643
15103,1031,154,210,8,15,1,65.094
15104,1031,154,210,8,15,2,64.691
15105,1031,825,210,20,16,1,65.164
15106,1031,847,3,63,17,1,65.167
15107,1031,841,51,99,18,1,65.175
15108,1031,8,51,7,19,1,65.224
15109,1031,849,3,6,20,1,65.757
15110,1032,1,131,44,1,1,78.188
15111,1032,1,131,44,1,2,77.825
15112,1032,1,131,44,1,3,79.273
15113,1032,830,9,33,2,1,78.297
15114,1032,830,9,33,2,2,77.938
15115,1032,830,9,33,2,3,80.489
15116,1032,832,1,55,3,1,78.59
15117,1032,832,1,55,3,2,78.836
15118,1032,832,1,55,3,3,80.67099999999999
15119,1032,822,131,77,4,1,78.791
15120,1032,822,131,77,4,2,78.657
15121,1032,822,131,77,4,3,80.701
15122,1032,839,4,31,5,1,79.687
15123,1032,839,4,31,5,2,78.764
15124,1032,839,4,31,5,3,80.922
15125,1032,846,1,4,6,1,78.504
15126,1032,846,1,4,6,2,78.44800000000001
15127,1032,846,1,4,6,3,80.925
15128,1032,848,9,23,7,1,80.882
15129,1032,848,9,23,7,2,79.014
15130,1032,848,9,23,7,3,81.011
15131,1032,842,213,10,8,1,80.19200000000001
15132,1032,842,213,10,8,2,78.744
15133,1032,842,213,10,8,3,81.02799999999999
15134,1032,817,4,3,9,1,79.662
15135,1032,817,4,3,9,2,79.229
15136,1032,817,4,3,9,3,81.19200000000001
15137,1032,20,6,5,10,1,80.243
15138,1032,20,6,5,10,2,79.545
15139,1032,20,6,5,10,3,81.651
15140,1032,844,6,16,11,1,80.871
15141,1032,844,6,16,11,2,79.628
15142,1032,847,3,63,12,1,80.382
15143,1032,847,3,63,12,2,79.636
15144,1032,840,211,18,13,1,79.697
15145,1032,840,211,18,13,2,79.645
15146,1032,826,213,26,14,1,79.824
15147,1032,826,213,26,14,2,79.717
15148,1032,825,210,20,15,1,81.14
15149,1032,825,210,20,15,2,80.211
15150,1032,8,51,7,16,1,81.14
15151,1032,815,211,11,17,1,81.607
15152,1032,849,3,6,18,1,81.759
15153,1032,841,51,99,19,1,81.831
15154,1033,822,131,77,2,1,75.474
15155,1033,822,131,77,2,2,74.53
15156,1033,822,131,77,2,3,73.554
15157,1033,840,211,18,3,1,74.895
15158,1033,840,211,18,3,2,75.176
15159,1033,840,211,18,3,3,74.377
15160,1033,815,211,11,4,1,74.681
15161,1033,815,211,11,4,2,75.394
15162,1033,815,211,11,4,3,74.545
15163,1033,20,6,5,5,1,75.455
15164,1033,20,6,5,5,2,75.131
15165,1033,20,6,5,5,3,74.774
15166,1033,844,6,16,6,1,75.793
15167,1033,844,6,16,6,2,75.006
15168,1033,844,6,16,6,3,74.81700000000001
15169,1033,830,9,33,7,1,75.495
15170,1033,830,9,33,7,2,74.976
15171,1033,830,9,33,7,3,74.849
15172,1033,846,1,4,8,1,75.444
15173,1033,846,1,4,8,2,75.08500000000001
15174,1033,846,1,4,8,3,74.966
15175,1033,832,1,55,9,1,75.281
15176,1033,832,1,55,9,2,75.267
15177,1033,832,1,55,9,3,75.027
15178,1033,842,213,10,10,1,75.767
15179,1033,842,213,10,10,2,75.508
15180,1033,817,4,3,11,1,75.848
15181,1033,817,4,3,11,2,75.661
15182,1033,847,3,63,12,1,75.58500000000001
15183,1033,847,3,63,12,2,75.69800000000001
15184,1033,848,9,23,13,1,75.722
15185,1033,848,9,23,13,2,75.715
15186,1033,839,4,31,14,1,75.719
15187,1033,839,4,31,14,2,75.742
15188,1033,849,3,6,15,1,76.105
15189,1033,849,3,6,15,2,76.544
15190,1033,825,210,20,16,1,76.152
15191,1033,826,213,26,17,1,76.20400000000001
15192,1033,154,210,8,18,1,76.407
15193,1033,841,51,99,19,1,76.506
15194,1033,8,51,7,20,1,76.614
15195,1033,1,131,44,1,1,74.907
15196,1033,1,131,44,1,2,74.261
15197,1033,1,131,44,1,3,73.447
15198,1034,1,131,44,1,1,85.9
15199,1034,1,131,44,1,2,85.34700000000001
15200,1034,1,131,44,1,3,84.303
15201,1034,822,131,77,2,1,85.801
15202,1034,822,131,77,2,2,85.015
15203,1034,822,131,77,2,3,84.616
15204,1034,830,9,33,3,1,86.115
15205,1034,830,9,33,3,2,86.144
15206,1034,830,9,33,3,3,85.325
15207,1034,844,6,16,4,1,86.55
15208,1034,844,6,16,4,2,86.203
15209,1034,844,6,16,4,3,85.42699999999999
15210,1034,846,1,4,5,1,86.855
15211,1034,846,1,4,5,2,86.42
15212,1034,846,1,4,5,3,85.782
15213,1034,840,211,18,6,1,86.243
15214,1034,840,211,18,6,2,86.501
15215,1034,840,211,18,6,3,85.839
15216,1034,832,1,55,7,1,86.715
15217,1034,832,1,55,7,2,86.149
15218,1034,832,1,55,7,3,85.965
15219,1034,817,4,3,8,1,86.67699999999999
15220,1034,817,4,3,8,2,86.339
15221,1034,817,4,3,8,3,86.009
15222,1034,839,4,31,9,1,86.396
15223,1034,839,4,31,9,2,86.252
15224,1034,839,4,31,9,3,86.209
15225,1034,20,6,5,10,1,86.469
15226,1034,20,6,5,10,2,86.455
15227,1034,20,6,5,10,3,86.339
15228,1034,842,213,10,11,1,86.343
15229,1034,842,213,10,11,2,86.501
15230,1034,848,9,23,12,1,86.565
15231,1034,848,9,23,12,2,86.545
15232,1034,807,211,27,13,1,86.327
15233,1034,807,211,27,13,2,86.566
15234,1034,826,213,26,14,1,86.774
15235,1034,826,213,26,14,2,86.744
15236,1034,847,3,63,15,1,86.732
15237,1034,847,3,63,15,2,87.092
15238,1034,825,210,20,16,1,87.158
15239,1034,841,51,99,17,1,87.164
15240,1034,8,51,7,18,1,87.366
15241,1034,154,210,8,19,1,87.643
15242,1034,849,3,6,20,1,87.705
15243,1035,822,131,77,1,1,86.738
15244,1035,822,131,77,1,2,85.785
15245,1035,822,131,77,1,3,85.154
15246,1035,1,131,44,2,1,86.818
15247,1035,1,131,44,2,2,86.26599999999999
15248,1035,1,131,44,2,3,85.217
15249,1035,807,211,27,3,1,87.279
15250,1035,807,211,27,3,2,86.261
15251,1035,807,211,27,3,3,86.082
15252,1035,830,9,33,4,1,87.154
15253,1035,830,9,33,4,2,86.779
15254,1035,830,9,33,4,3,86.176
15255,1035,817,4,3,5,1,87.44200000000001
15256,1035,817,4,3,5,2,86.636
15257,1035,817,4,3,5,3,86.297
15258,1035,840,211,18,6,1,87.187
15259,1035,840,211,18,6,2,86.674
15260,1035,840,211,18,6,3,86.428
15261,1035,842,213,10,7,1,87.154
15262,1035,842,213,10,7,2,86.523
15263,1035,842,213,10,7,3,86.53399999999999
15264,1035,844,6,16,8,1,87.42699999999999
15265,1035,844,6,16,8,2,86.709
15266,1035,844,6,16,8,3,86.614
15267,1035,848,9,23,9,1,87.15299999999999
15268,1035,848,9,23,9,2,86.642
15269,1035,848,9,23,9,3,86.669
15270,1035,846,1,4,10,1,87.217
15271,1035,846,1,4,10,2,86.885
15272,1035,846,1,4,10,3,86.77799999999999
15273,1035,839,4,31,11,1,87.27799999999999
15274,1035,839,4,31,11,2,87.011
15275,1035,20,6,5,12,1,87.612
15276,1035,20,6,5,12,2,87.078
15277,1035,832,1,55,13,1,87.45
15278,1035,832,1,55,13,2,87.083
15279,1035,154,210,8,14,1,87.519
15280,1035,154,210,8,14,2,87.254
15281,1035,847,3,63,15,1,87.757
15282,1035,847,3,63,15,2,87.455
15283,1035,826,213,26,16,1,87.882
15284,1035,825,210,20,17,1,88.236
15285,1035,849,3,6,18,1,88.43
15286,1035,841,51,99,19,1,88.43299999999999
15287,1035,8,51,7,20,1,88.493
15288,1036,1,131,44,1,1,76.872
15289,1036,1,131,44,1,2,76.013
15290,1036,1,131,44,1,3,75.584
15291,1036,822,131,77,2,1,77.243
15292,1036,822,131,77,2,2,76.152
15293,1036,822,131,77,2,3,75.643
15294,1036,830,9,33,3,1,77.213
15295,1036,830,9,33,3,2,76.518
15296,1036,830,9,33,3,3,76.292
15297,1036,815,211,11,4,1,77.117
15298,1036,815,211,11,4,2,76.936
15299,1036,815,211,11,4,3,76.482
15300,1036,840,211,18,5,1,77.316
15301,1036,840,211,18,5,2,76.666
15302,1036,840,211,18,5,3,76.589
15303,1036,848,9,23,6,1,77.419
15304,1036,848,9,23,6,2,77.163
15305,1036,848,9,23,6,3,77.029
15306,1036,832,1,55,7,1,77.438
15307,1036,832,1,55,7,2,76.876
15308,1036,832,1,55,7,3,77.044
15309,1036,846,1,4,8,1,77.577
15310,1036,846,1,4,8,2,77.166
15311,1036,846,1,4,8,3,77.084
15312,1036,844,6,16,9,1,77.256
15313,1036,844,6,16,9,2,76.953
15314,1036,844,6,16,9,3,77.087
15315,1036,842,213,10,10,1,77.356
15316,1036,842,213,10,10,2,76.8
15317,1036,842,213,10,10,3,77.136
15318,1036,20,6,5,11,1,77.57300000000001
15319,1036,20,6,5,11,2,77.168
15320,1036,826,213,26,12,1,77.676
15321,1036,826,213,26,12,2,77.19200000000001
15322,1036,817,4,3,13,1,77.667
15323,1036,817,4,3,13,2,77.19800000000001
15324,1036,8,51,7,14,1,77.797
15325,1036,8,51,7,14,2,77.386
15326,1036,839,4,31,15,1,77.765
15327,1036,839,4,31,15,2,77.56700000000001
15328,1036,825,210,20,16,1,77.908
15329,1036,154,210,8,17,1,78.089
15330,1036,847,3,63,18,1,78.099
15331,1036,849,3,6,19,1,78.532
15332,1036,841,51,99,20,1,78.697
15333,1037,1,131,44,1,1,102.32300000000001
15334,1037,1,131,44,1,2,102.01400000000001
15335,1037,1,131,44,1,3,101.25200000000001
15336,1037,822,131,77,2,1,102.53399999999999
15337,1037,822,131,77,2,2,102.126
15338,1037,822,131,77,2,3,101.763
15339,1037,830,9,33,3,1,103.197
15340,1037,830,9,33,3,2,102.473
15341,1037,830,9,33,3,3,101.77799999999999
15342,1037,817,4,3,4,1,103.309
15343,1037,817,4,3,4,2,102.487
15344,1037,817,4,3,4,3,102.061
15345,1037,848,9,23,5,1,103.418
15346,1037,848,9,23,5,2,102.193
15347,1037,848,9,23,5,3,102.26400000000001
15348,1037,839,4,31,6,1,103.505
15349,1037,839,4,31,6,2,102.53399999999999
15350,1037,839,4,31,6,3,102.396
15351,1037,832,1,55,7,1,103.322
15352,1037,832,1,55,7,2,102.47800000000001
15353,1037,832,1,55,7,3,102.438
15354,1037,815,211,11,8,1,103.34899999999999
15355,1037,815,211,11,8,2,102.67
15356,1037,815,211,11,8,3,102.532
15357,1037,840,211,18,9,1,103.265
15358,1037,840,211,18,9,2,102.491
15359,1037,840,211,18,9,3,102.60300000000001
15360,1037,846,1,4,10,1,103.51400000000001
15361,1037,846,1,4,10,2,102.72200000000001
15362,1037,846,1,4,10,3,102.65700000000001
15363,1037,826,213,26,11,1,103.267
15364,1037,826,213,26,11,2,102.72999999999999
15365,1037,842,213,10,12,1,103.262
15366,1037,842,213,10,12,2,102.745
15367,1037,844,6,16,13,1,103.656
15368,1037,844,6,16,13,2,102.99600000000001
15369,1037,20,6,5,14,1,103.56700000000001
15370,1037,20,6,5,14,2,103.261
15371,1037,847,3,63,15,1,103.63
15372,1037,847,3,63,15,2,103.468
15373,1037,8,51,7,16,1,103.743
15374,1037,154,210,8,17,1,103.838
15375,1037,841,51,99,18,1,103.95
15376,1037,849,3,6,19,1,104.138
15377,1037,825,210,20,20,1,104.314
15378,1038,1,131,44,1,1,79.514
15379,1038,1,131,44,1,2,79.092
15380,1038,1,131,44,1,3,78.887
15381,1038,822,131,77,2,1,79.786
15382,1038,822,131,77,2,2,78.952
15383,1038,822,131,77,2,3,78.956
15384,1038,832,1,55,3,1,80.099
15385,1038,832,1,55,3,2,79.705
15386,1038,832,1,55,3,3,79.695
15387,1038,815,211,11,4,1,80.048
15388,1038,815,211,11,4,2,79.718
15389,1038,815,211,11,4,3,79.72
15390,1038,830,9,33,5,1,80.193
15391,1038,830,9,33,5,2,79.78
15392,1038,830,9,33,5,3,79.795
15393,1038,846,1,4,6,1,80.344
15394,1038,846,1,4,6,2,79.962
15395,1038,846,1,4,6,3,79.82
15396,1038,817,4,3,7,1,80.548
15397,1038,817,4,3,7,2,80.031
15398,1038,817,4,3,7,3,79.864
15399,1038,840,211,18,8,1,80.4
15400,1038,840,211,18,8,2,79.924
15401,1038,840,211,18,8,3,80.049
15402,1038,848,9,23,9,1,81.104
15403,1038,848,9,23,9,2,80.064
15404,1038,848,9,23,9,3,80.09
15405,1038,842,213,10,10,1,80.145
15406,1038,842,213,10,10,2,79.90899999999999
15407,1038,842,213,10,10,3,80.17699999999999
15408,1038,826,213,26,11,1,80.307
15409,1038,826,213,26,11,2,80.169
15410,1038,839,4,31,12,1,80.747
15411,1038,839,4,31,12,2,80.23400000000001
15412,1038,844,6,16,13,1,80.443
15413,1038,844,6,16,13,2,80.273
15414,1038,8,51,7,14,1,81.01
15415,1038,8,51,7,14,2,80.926
15416,1038,825,210,20,15,1,80.869
15417,1038,825,210,20,15,2,81.57300000000001
15418,1038,154,210,8,16,1,81.139
15419,1038,20,6,5,17,1,81.151
15420,1038,841,51,99,18,1,81.206
15421,1038,847,3,63,19,1,81.587
15422,1038,849,3,6,20,1,81.717
15423,1039,1,131,44,1,1,75.778
15424,1039,1,131,44,1,2,75.309
15425,1039,1,131,44,1,3,75.144
15426,1039,822,131,77,2,1,75.749
15427,1039,822,131,77,2,2,75.322
15428,1039,822,131,77,2,3,75.203
15429,1039,830,9,33,3,1,76.33500000000001
15430,1039,830,9,33,3,2,75.471
15431,1039,830,9,33,3,3,75.509
15432,1039,848,9,23,4,1,76.527
15433,1039,848,9,23,4,2,75.914
15434,1039,848,9,23,4,3,75.95400000000001
15435,1039,844,6,16,5,1,76.69800000000001
15436,1039,844,6,16,5,2,76.324
15437,1039,844,6,16,5,3,76.27
15438,1039,815,211,11,6,1,76.596
15439,1039,815,211,11,6,2,76.489
15440,1039,815,211,11,6,3,76.311
15441,1039,840,211,18,7,1,76.701
15442,1039,840,211,18,7,2,76.271
15443,1039,840,211,18,7,3,76.356
15444,1039,817,4,3,8,1,76.981
15445,1039,817,4,3,8,2,76.243
15446,1039,817,4,3,8,3,76.543
15447,1039,832,1,55,9,1,76.993
15448,1039,832,1,55,9,2,76.52199999999999
15449,1039,832,1,55,9,3,77.87
15450,1039,839,4,31,10,1,76.825
